Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
149.0,150.0,21.0,Female,Suburb,Home Appliances,2022-05-30,134.29471261502684,Debit Card,6,0.4132323047460914,False,3,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,5
150.0,151.0,47.0,Female,Rural,Electronics,2022-05-31,26.778188240685186,Credit Card,3,0.2788443455927263,False,1,True,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,5
151.0,152.0,54.0,Female,Rural,Electronics,2022-06-01,772.456629639525,Cash,3,0.0273051516067345,False,5,False,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,6
152.0,153.0,40.0,Male,Rural,Electronics,2022-06-02,809.0839819912337,Credit Card,8,0.4859226506627423,False,4,False,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,6
153.0,154.0,56.0,Male,Rural,Electronics,2022-06-03,129.0051568293705,Debit Card,8,0.2563076220515999,False,2,True,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,6
154.0,155.0,62.0,Male,Rural,Electronics,2022-06-04,272.92700462902,Credit Card,7,0.1454384271157912,False,1,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,6
155.0,156.0,32.0,Female,Suburb,Clothing,2022-06-05,27.37683973296262,Cash,4,0.234703420994629,True,3,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,6
156.0,157.0,60.0,Male,Suburb,Electronics,2022-06-06,300.37552467275907,Credit Card,4,0.4289288917587445,False,4,False,Returning,1.0,East,2024-05-31 11:52:10.267500,System A,6
157.0,158.0,46.0,Female,Suburb,Clothing,2022-06-07,775.4104551794848,Cash,3,0.1524515621925317,False,4,True,New,3.0,North,2024-05-31 11:52:10.267500,System A,6
158.0,159.0,53.0,Female,Suburb,Clothing,2022-06-08,522.7809224354531,Cash,5,0.0963381982433501,False,1,False,New,6.0,East,2024-05-31 11:52:10.267500,System A,6
159.0,160.0,30.0,Female,Rural,Clothing,2022-06-09,354.61463723660523,Credit Card,3,0.0645356234654407,False,3,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,6
160.0,161.0,49.0,Female,Rural,Home Appliances,2022-06-10,378.021901957267,Debit Card,8,0.1489296991951056,True,2,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,6
161.0,162.0,24.0,Female,Rural,Home Appliances,2022-06-11,18.232007125512865,Cash,7,0.3900240435200217,False,1,False,New,6.0,West,2024-05-31 11:52:10.267500,System A,6
162.0,163.0,39.0,Female,City,Clothing,2022-06-12,306.8025222895835,Credit Card,3,0.2358131825976308,False,2,False,New,7.0,East,2024-05-31 11:52:10.267500,System A,6
163.0,164.0,45.0,Male,Suburb,Home Appliances,2022-06-13,649.9941542215512,Cash,9,0.1137408018467699,False,4,True,Returning,6.0,South,2024-05-31 11:52:10.267500,System A,6
164.0,165.0,19.0,Male,Suburb,Electronics,2022-06-14,974.4524993781936,Debit Card,5,0.0830924998048746,False,2,False,Returning,7.0,East,2024-05-31 11:52:10.267500,System A,6
165.0,166.0,59.0,Female,Rural,Electronics,2022-06-15,848.5902187140605,Credit Card,9,0.1663647382551895,False,3,False,New,1.0,East,2024-05-31 11:52:10.267500,System A,6
166.0,167.0,62.0,Female,Suburb,Clothing,2022-06-16,33.359014999073835,Credit Card,7,0.4699621864428544,False,5,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,6
167.0,168.0,23.0,Male,Suburb,Electronics,2022-06-17,899.574998628091,Credit Card,7,0.1715133562950122,False,3,True,Returning,6.0,East,2024-05-31 11:52:10.267500,System A,6
168.0,169.0,45.0,Female,Rural,Clothing,2022-06-18,785.3664291656397,Debit Card,6,0.49368746360486615,False,2,False,Returning,1.0,West,2024-05-31 11:52:10.267500,System A,6
169.0,170.0,45.0,Female,City,Clothing,2022-06-19,782.5723623352706,Cash,2,0.2426152278826781,False,1,False,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,6
170.0,171.0,61.0,Male,City,Electronics,2022-06-20,463.41580141353575,Credit Card,9,0.0895819591450754,False,4,False,Returning,7.0,East,2024-05-31 11:52:10.267500,System A,6
171.0,172.0,61.0,Female,City,Home Appliances,2022-06-21,404.0252400249578,Cash,6,0.4455700458967547,False,5,True,New,5.0,East,2024-05-31 11:52:10.267500,System A,6
172.0,173.0,37.0,Female,Rural,Electronics,2022-06-22,309.8865715448607,Cash,8,0.2301776865674134,False,1,True,Returning,6.0,South,2024-05-31 11:52:10.267500,System A,6
173.0,174.0,47.0,Female,Suburb,Electronics,2022-06-23,75.03791036482212,Debit Card,1,0.3548356717522622,False,1,True,New,4.0,South,2024-05-31 11:52:10.267500,System A,6
174.0,175.0,28.0,Male,Rural,Clothing,2022-06-24,235.9530098587621,Credit Card,5,0.4918557916045759,False,3,False,Returning,1.0,North,2024-05-31 11:52:10.267500,System A,6
175.0,176.0,45.0,Male,Rural,Clothing,2022-06-25,254.1375986282444,Cash,1,0.025087675159987,False,2,True,New,1.0,West,2024-05-31 11:52:10.267500,System A,6
176.0,177.0,42.0,Male,Suburb,Clothing,2022-06-26,489.2362990130996,Credit Card,8,0.0483472798937835,False,3,True,Returning,6.0,East,2024-05-31 11:52:10.267500,System A,6
177.0,178.0,56.0,Female,City,Clothing,2022-06-27,749.969962530727,Credit Card,8,0.3602283707313781,False,2,True,New,1.0,West,2024-05-31 11:52:10.267500,System A,6
178.0,179.0,50.0,Female,City,Home Appliances,2022-06-28,479.07173011396713,Debit Card,1,0.140912501647736,False,3,False,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,6
179.0,180.0,18.0,Male,Rural,Home Appliances,2022-06-29,67.266004952689,Credit Card,9,0.0921506984750495,False,1,True,New,1.0,West,2024-05-31 11:52:10.267500,System A,6
180.0,181.0,44.0,Female,City,Home Appliances,2022-06-30,958.211902978322,Credit Card,2,0.0196809399098647,False,4,False,Returning,5.0,West,2024-05-31 11:52:10.267500,System A,6
181.0,182.0,30.0,Female,Rural,Clothing,2022-07-01,943.2970759031712,Cash,9,0.0109233559931009,False,2,True,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,7
182.0,183.0,58.0,Female,Rural,Clothing,2022-07-02,787.3376477169243,Debit Card,1,0.3872428015598954,False,5,False,Returning,7.0,East,2024-05-31 11:52:10.267500,System A,7
183.0,184.0,20.0,Female,Suburb,Clothing,2022-07-03,990.7787880656427,Credit Card,9,0.067216713684775,False,5,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,7
184.0,185.0,56.0,Female,Suburb,Home Appliances,2022-07-04,549.0375094722602,Cash,4,0.2338603079855754,False,1,False,New,4.0,East,2024-05-31 11:52:10.267500,System A,7
185.0,186.0,23.0,Male,Suburb,Clothing,2022-07-05,963.140666750674,Debit Card,9,0.3029484075897415,True,3,False,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,7
186.0,187.0,25.0,Female,Rural,Electronics,2022-07-06,84.84899021058327,Debit Card,7,0.2141759002844231,False,3,False,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,7
187.0,188.0,44.0,Male,Suburb,Electronics,2022-07-07,372.0239407787576,Cash,6,0.0135533261681165,False,1,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,7
188.0,189.0,26.0,Female,City,Clothing,2022-07-08,233.12745532669817,Cash,5,0.3917507512939544,False,5,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,7
189.0,190.0,54.0,Male,City,Electronics,2022-07-09,203.87475329292727,Cash,9,0.007097406651133466,False,5,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,7
190.0,191.0,50.0,Female,Rural,Electronics,2022-07-10,149.39491940374933,Cash,2,0.380944947188742,False,3,False,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,7
191.0,192.0,59.0,Male,Rural,Home Appliances,2022-07-11,626.1895051503367,Cash,2,0.4466522468940613,False,2,False,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,7
192.0,193.0,61.0,Female,Suburb,Clothing,2022-07-12,783.508637189832,Credit Card,9,0.2164199605285861,False,4,False,Returning,6.0,East,2024-05-31 11:52:10.267500,System A,7
193.0,194.0,41.0,Male,Rural,Clothing,2022-07-13,582.515415426157,Credit Card,3,0.2677712365488991,False,2,False,Returning,1.0,East,2024-05-31 11:52:10.267500,System A,7
194.0,195.0,32.0,Female,Rural,Home Appliances,2022-07-14,155.49308249232757,Debit Card,8,0.2384916963088268,False,5,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,7
195.0,196.0,49.0,Male,City,Electronics,2022-07-15,813.0125322341362,Credit Card,9,0.1946043093117194,False,2,True,New,1.0,West,2024-05-31 11:52:10.267500,System A,7
196.0,197.0,49.0,Female,City,Electronics,2022-07-16,639.5951600920912,Credit Card,8,0.4437122676851801,False,4,True,New,3.0,South,2024-05-31 11:52:10.267500,System A,7
197.0,198.0,41.0,Male,Suburb,Clothing,2022-07-17,394.2840490657256,Credit Card,4,0.4469667553349952,False,2,False,New,4.0,West,2024-05-31 11:52:10.267500,System A,7
198.0,199.0,58.0,Male,Rural,Electronics,2022-07-18,677.3889925807023,Cash,1,0.1679081823207672,False,2,True,New,4.0,West,2024-05-31 11:52:10.267500,System A,7
199.0,200.0,29.0,Female,Rural,Home Appliances,2022-07-19,267.3059294504045,Debit Card,4,0.307534877007349,False,2,False,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,7
200.0,201.0,56.0,Female,City,Home Appliances,2022-07-20,351.7402864092684,Debit Card,9,0.463453781072932,False,2,True,Returning,3.0,South,2024-05-31 11:52:10.267500,System A,7
201.0,202.0,19.0,Male,Rural,Clothing,2022-07-21,918.3109847006704,Debit Card,2,0.4810292494706757,False,1,False,New,6.0,South,2024-05-31 11:52:10.267500,System A,7
202.0,203.0,20.0,Female,City,Home Appliances,2022-07-22,297.5994606147062,Debit Card,3,0.2544795202110237,False,5,False,Returning,4.0,East,2024-05-31 11:52:10.267500,System A,7
203.0,204.0,54.0,Male,Suburb,Home Appliances,2022-07-23,475.2883854763572,Credit Card,8,0.2264124026421634,False,4,False,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,7
204.0,205.0,34.0,Male,City,Clothing,2022-07-24,891.2397260220545,Credit Card,6,0.1393471579642629,False,5,False,Returning,6.0,South,2024-05-31 11:52:10.267500,System A,7
205.0,206.0,19.0,Male,Rural,Home Appliances,2022-07-25,710.6441367648522,Cash,8,0.479435936595205,False,1,True,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,7
206.0,207.0,19.0,Female,Suburb,Home Appliances,2022-07-26,71.58119390305572,Debit Card,7,0.0714071522364336,False,1,True,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,7
207.0,208.0,45.0,Male,City,Home Appliances,2022-07-27,155.83001383618063,Credit Card,5,0.2899147880238625,True,1,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,7
208.0,209.0,40.0,Male,City,Electronics,2022-07-28,18.232007125512865,Credit Card,9,0.1412751337593194,False,1,False,New,7.0,West,2024-05-31 11:52:10.267500,System A,7
209.0,210.0,54.0,Female,Suburb,Clothing,2022-07-29,634.6125723268717,Cash,4,0.1395041451738983,False,2,False,New,3.0,South,2024-05-31 11:52:10.267500,System A,7
210.0,211.0,49.0,Female,Suburb,Clothing,2022-07-30,453.19669115631416,Cash,6,0.2024842936880942,False,5,False,New,6.0,East,2024-05-31 11:52:10.267500,System A,7
211.0,212.0,50.0,Female,City,Clothing,2022-07-31,142.9321023932528,Cash,2,0.49368746360486615,False,3,False,New,6.0,West,2024-05-31 11:52:10.267500,System A,7
212.0,213.0,18.0,Female,Rural,Electronics,2022-08-01,958.3547798462027,Credit Card,2,0.027483153419911,True,4,False,Returning,5.0,West,2024-05-31 11:52:10.267500,System A,8
213.0,214.0,36.0,Male,City,Electronics,2022-08-02,534.3631267061637,Credit Card,2,0.2892709091017657,False,1,False,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,8
214.0,215.0,19.0,Male,Suburb,Clothing,2022-08-03,249.47436117176028,Cash,7,0.0412860790176385,False,5,True,Returning,6.0,West,2024-05-31 11:52:10.267500,System A,8
215.0,216.0,61.0,Male,City,Electronics,2022-08-04,505.5975354431605,Debit Card,2,0.0772604149952594,False,1,False,Returning,6.0,West,2024-05-31 11:52:10.267500,System A,8
216.0,217.0,43.0,Male,Suburb,Clothing,2022-08-05,682.8241294077567,Cash,2,0.2197814708864493,False,1,False,New,2.0,South,2024-05-31 11:52:10.267500,System A,8
217.0,218.0,49.0,Female,Suburb,Electronics,2022-08-06,85.47682579382884,Cash,9,0.2552300656732206,True,1,True,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,8
218.0,219.0,23.0,Male,Rural,Home Appliances,2022-08-07,281.9567768974131,Cash,7,0.129396204182262,True,1,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,8
219.0,220.0,49.0,Male,Suburb,Home Appliances,2022-08-08,808.8958359751537,Cash,3,0.1582285654372081,False,1,True,New,7.0,North,2024-05-31 11:52:10.267500,System A,8
220.0,221.0,21.0,Female,Suburb,Clothing,2022-08-09,465.0682216986346,Credit Card,3,0.0434835101279665,False,4,False,New,4.0,West,2024-05-31 11:52:10.267500,System A,8
221.0,222.0,28.0,Male,Rural,Electronics,2022-08-10,551.111370611972,Debit Card,7,0.1516098919221252,False,5,False,Returning,7.0,East,2024-05-31 11:52:10.267500,System A,8
222.0,223.0,34.0,Male,Suburb,Electronics,2022-08-11,438.48784218737455,Cash,5,0.483279219690272,False,1,False,Returning,2.0,West,2024-05-31 11:52:10.267500,System A,8
223.0,224.0,55.0,Male,Rural,Home Appliances,2022-08-12,53.46094321657507,Debit Card,6,0.4723536908362408,False,1,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,8
224.0,225.0,41.0,Male,Rural,Home Appliances,2022-08-13,174.09228202195436,Debit Card,8,0.1674391450684925,False,1,False,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,8
225.0,226.0,22.0,Male,Suburb,Electronics,2022-08-14,451.086222354472,Debit Card,9,0.2854269681393808,False,1,False,Returning,1.0,North,2024-05-31 11:52:10.267500,System A,8
226.0,227.0,51.0,Male,Suburb,Electronics,2022-08-15,217.0936107538485,Cash,1,0.4547976955554721,False,2,False,New,5.0,West,2024-05-31 11:52:10.267500,System A,8
227.0,228.0,23.0,Female,City,Electronics,2022-08-16,59.47923837308195,Credit Card,3,0.007097406651133466,False,2,False,New,7.0,North,2024-05-31 11:52:10.267500,System A,8
228.0,229.0,39.0,Female,Rural,Electronics,2022-08-17,845.2131674113054,Cash,7,0.4053417851687959,False,3,False,Returning,4.0,North,2024-05-31 11:52:10.267500,System A,8
229.0,230.0,28.0,Male,City,Electronics,2022-08-18,981.3806038724748,Debit Card,6,0.4741847763944595,False,1,False,Returning,3.0,South,2024-05-31 11:52:10.267500,System A,8
230.0,231.0,33.0,Male,Suburb,Electronics,2022-08-19,795.2114452567721,Debit Card,7,0.0456628671667785,False,3,True,Returning,7.0,West,2024-05-31 11:52:10.267500,System A,8
231.0,232.0,50.0,Female,City,Clothing,2022-08-20,855.2470724876204,Credit Card,8,0.0807238430164605,False,4,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,8
232.0,233.0,26.0,Male,Rural,Electronics,2022-08-21,249.55735901387493,Cash,6,0.4803731513856777,False,3,True,Returning,1.0,North,2024-05-31 11:52:10.267500,System A,8
233.0,234.0,23.0,Male,City,Home Appliances,2022-08-22,961.0207057580676,Debit Card,3,0.2687700718201731,True,5,True,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,8
234.0,235.0,33.0,Male,Rural,Clothing,2022-08-23,204.9564474088941,Credit Card,2,0.0070983172358618,False,2,False,Returning,1.0,East,2024-05-31 11:52:10.267500,System A,8
235.0,236.0,46.0,Female,Suburb,Electronics,2022-08-24,951.915512258214,Debit Card,7,0.1288159993817645,False,2,True,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,8
236.0,237.0,20.0,Male,Suburb,Home Appliances,2022-08-25,990.7787880656427,Credit Card,1,0.2249718371344298,False,1,False,New,2.0,East,2024-05-31 11:52:10.267500,System A,8
237.0,238.0,37.0,Female,Rural,Clothing,2022-08-26,714.6055776885883,Credit Card,3,0.3464544555123838,False,1,False,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,8
238.0,239.0,53.0,Male,Suburb,Home Appliances,2022-08-27,981.3322944739036,Cash,4,0.3665801890683998,True,4,False,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,8
239.0,240.0,36.0,Female,Suburb,Electronics,2022-08-28,573.8443817714326,Debit Card,1,0.49368746360486615,False,4,False,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,8
240.0,241.0,43.0,Female,Suburb,Electronics,2022-08-29,266.9463653443294,Cash,5,0.1437555996918795,True,5,False,New,4.0,West,2024-05-31 11:52:10.267500,System A,8
241.0,242.0,20.0,Male,Suburb,Electronics,2022-08-30,442.6259268089647,Debit Card,3,0.2691100509342376,False,1,True,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,8
242.0,243.0,36.0,Female,Rural,Electronics,2022-08-31,597.6253260249981,Cash,2,0.2666617739298025,False,1,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,8
243.0,244.0,37.0,Male,City,Clothing,2022-09-01,82.35074640674485,Debit Card,3,0.2028226297236187,False,4,False,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,9
244.0,245.0,49.0,Female,City,Clothing,2022-09-02,626.1198319710736,Cash,8,0.0845809469212101,False,4,False,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,9
245.0,246.0,24.0,Male,Suburb,Home Appliances,2022-09-03,981.3660583946717,Credit Card,6,0.4887282815919213,False,4,False,New,4.0,North,2024-05-31 11:52:10.267500,System A,9
246.0,247.0,58.0,Male,City,Electronics,2022-09-04,198.2065732858904,Debit Card,7,0.426658593333293,False,2,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,9
247.0,248.0,50.0,Female,City,Home Appliances,2022-09-05,794.6691651254995,Debit Card,6,0.2491665141471186,False,3,False,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,9
248.0,249.0,57.0,Male,Suburb,Clothing,2022-09-06,908.8198058418232,Credit Card,6,0.3016227113420149,True,3,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,9
249.0,250.0,56.0,Male,Suburb,Electronics,2022-09-07,944.2645768920186,Cash,3,0.1136305267798311,False,1,True,New,5.0,East,2024-05-31 11:52:10.267500,System A,9
250.0,251.0,35.0,Female,City,Electronics,2022-09-08,960.5342483613928,Debit Card,8,0.2718935351958734,False,2,False,New,1.0,South,2024-05-31 11:52:10.267500,System A,9
251.0,252.0,57.0,Male,Rural,Clothing,2022-09-09,526.2450423342573,Debit Card,7,0.3474850665607379,False,4,False,Returning,4.0,West,2024-05-31 11:52:10.267500,System A,9
252.0,253.0,18.0,Male,Suburb,Clothing,2022-09-10,977.5348289115886,Cash,7,0.2575835141932944,False,1,True,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,9
253.0,254.0,28.0,Female,Rural,Clothing,2022-09-11,759.7371050630944,Credit Card,6,0.49368746360486615,False,2,False,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,9
254.0,255.0,45.0,Female,City,Clothing,2022-09-12,170.05472187459227,Cash,5,0.3056708281238631,False,5,False,New,6.0,West,2024-05-31 11:52:10.267500,System A,9
255.0,256.0,42.0,Male,Suburb,Clothing,2022-09-13,482.1311054032903,Cash,8,0.1854868562960845,False,2,False,Returning,2.0,South,2024-05-31 11:52:10.267500,System A,9
256.0,257.0,40.0,Male,Rural,Electronics,2022-09-14,721.147863618284,Cash,5,0.386076013807919,False,1,True,Returning,7.0,South,2024-05-31 11:52:10.267500,System A,9
257.0,258.0,48.0,Female,Suburb,Clothing,2022-09-15,254.8669126608925,Debit Card,9,0.085231255790821,False,3,False,New,3.0,West,2024-05-31 11:52:10.267500,System A,9
258.0,259.0,47.0,Female,City,Electronics,2022-09-16,644.2090317133985,Credit Card,9,0.1922579068531332,False,4,True,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,9
259.0,260.0,59.0,Male,Rural,Electronics,2022-09-17,669.9344742561531,Credit Card,1,0.1734794751887929,False,5,False,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,9
260.0,261.0,52.0,Female,City,Clothing,2022-09-18,171.07274637048022,Cash,6,0.2159035475538886,False,2,True,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,9
261.0,262.0,24.0,Male,City,Clothing,2022-09-19,569.4344593282287,Debit Card,7,0.3908899129643631,False,1,False,New,3.0,South,2024-05-31 11:52:10.267500,System A,9
262.0,263.0,33.0,Male,Suburb,Electronics,2022-09-20,773.9106418688216,Cash,3,0.2420865160817037,False,1,False,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,9
263.0,264.0,43.0,Male,Rural,Clothing,2022-09-21,503.9067078905825,Debit Card,7,0.3970072251329813,True,4,False,New,4.0,South,2024-05-31 11:52:10.267500,System A,9
264.0,265.0,19.0,Male,City,Clothing,2022-09-22,21.98208560834636,Debit Card,7,0.2882444515699329,False,1,True,New,3.0,North,2024-05-31 11:52:10.267500,System A,9
265.0,266.0,18.0,Male,City,Clothing,2022-09-23,18.94808438849925,Debit Card,2,0.1710347173287776,False,1,False,New,4.0,North,2024-05-31 11:52:10.267500,System A,9
266.0,267.0,29.0,Female,Rural,Home Appliances,2022-09-24,363.4590505303121,Debit Card,7,0.4049893718417362,False,4,False,Returning,1.0,South,2024-05-31 11:52:10.267500,System A,9
267.0,268.0,22.0,Female,City,Electronics,2022-09-25,926.9321277474642,Credit Card,1,0.1191448352765457,False,5,False,New,5.0,East,2024-05-31 11:52:10.267500,System A,9
268.0,269.0,54.0,Female,City,Home Appliances,2022-09-26,236.39001180757268,Debit Card,5,0.1121914898998977,False,3,False,Returning,4.0,West,2024-05-31 11:52:10.267500,System A,9
269.0,270.0,49.0,Female,Rural,Clothing,2022-09-27,638.0200519829702,Debit Card,9,0.2522514620274179,False,3,False,New,3.0,South,2024-05-31 11:52:10.267500,System A,9
270.0,271.0,26.0,Male,Rural,Home Appliances,2022-09-28,229.85511198638736,Cash,7,0.1304246229810444,True,2,False,New,5.0,East,2024-05-31 11:52:10.267500,System A,9
271.0,272.0,58.0,Male,Rural,Clothing,2022-09-29,328.45328976295315,Cash,7,0.007097406651133466,False,5,True,Returning,7.0,North,2024-05-31 11:52:10.267500,System A,9
272.0,273.0,52.0,Male,Rural,Home Appliances,2022-09-30,849.5616687054692,Credit Card,2,0.3241487636494007,False,2,True,New,5.0,East,2024-05-31 11:52:10.267500,System A,9
273.0,274.0,36.0,Male,Suburb,Clothing,2022-10-01,731.5728278472474,Cash,8,0.255546910736199,False,3,False,Returning,4.0,South,2024-05-31 11:52:10.267500,System A,10
274.0,275.0,33.0,Female,Rural,Home Appliances,2022-10-02,104.44528454007852,Debit Card,3,0.2227589072465806,False,4,True,New,4.0,South,2024-05-31 11:52:10.267500,System A,10
275.0,276.0,20.0,Male,Suburb,Home Appliances,2022-10-03,434.4150007765693,Cash,8,0.4834842573091577,False,1,False,New,2.0,East,2024-05-31 11:52:10.267500,System A,10
276.0,277.0,37.0,Male,Suburb,Home Appliances,2022-10-04,38.87806600881183,Credit Card,3,0.2855995919814568,False,3,False,New,2.0,South,2024-05-31 11:52:10.267500,System A,10
277.0,278.0,41.0,Female,Suburb,Electronics,2022-10-05,486.0812451369789,Cash,7,0.4317157888946922,False,5,False,Returning,5.0,West,2024-05-31 11:52:10.267500,System A,10
278.0,279.0,50.0,Female,City,Home Appliances,2022-10-06,665.8096715840574,Cash,2,0.06972511810258,True,3,True,New,6.0,East,2024-05-31 11:52:10.267500,System A,10
279.0,280.0,41.0,Female,Suburb,Electronics,2022-10-07,127.31759736217003,Credit Card,4,0.2846032315647138,False,5,True,Returning,6.0,North,2024-05-31 11:52:10.267500,System A,10
280.0,281.0,28.0,Female,Suburb,Clothing,2022-10-08,295.996089520074,Credit Card,6,0.4339898133654514,False,5,False,Returning,2.0,East,2024-05-31 11:52:10.267500,System A,10
281.0,282.0,25.0,Male,City,Home Appliances,2022-10-09,403.8582592471354,Debit Card,9,0.291552878639949,False,5,False,Returning,3.0,East,2024-05-31 11:52:10.267500,System A,10
282.0,283.0,53.0,Male,City,Clothing,2022-10-10,920.3357144094892,Cash,5,0.3590070890635007,False,2,False,Returning,1.0,East,2024-05-31 11:52:10.267500,System A,10
283.0,284.0,55.0,Female,City,Clothing,2022-10-11,990.7787880656427,Debit Card,9,0.1860217839061037,False,4,True,Returning,5.0,East,2024-05-31 11:52:10.267500,System A,10
284.0,285.0,57.0,Male,Rural,Home Appliances,2022-10-12,54.462186005659696,Cash,5,0.0462247585185333,False,3,True,Returning,1.0,North,2024-05-31 11:52:10.267500,System A,10
285.0,286.0,37.0,Male,City,Electronics,2022-10-13,763.3978442604381,Cash,8,0.2289501475635357,False,4,True,New,2.0,North,2024-05-31 11:52:10.267500,System A,10
286.0,287.0,52.0,Male,City,Home Appliances,2022-10-14,378.0068257383198,Debit Card,1,0.1972396954194287,False,1,False,New,4.0,North,2024-05-31 11:52:10.267500,System A,10
287.0,288.0,42.0,Female,Suburb,Clothing,2022-10-15,398.5336043671852,Cash,7,0.4335300911894736,False,3,True,New,7.0,East,2024-05-31 11:52:10.267500,System A,10
288.0,289.0,52.0,Male,City,Clothing,2022-10-16,756.7223236135525,Cash,4,0.1219976511762361,False,4,True,New,5.0,West,2024-05-31 11:52:10.267500,System A,10
289.0,290.0,42.0,Female,Rural,Home Appliances,2022-10-17,919.2421678239546,Cash,5,0.483367113767554,False,4,True,New,2.0,West,2024-05-31 11:52:10.267500,System A,10
290.0,291.0,46.0,Male,City,Electronics,2022-10-18,951.4193085575228,Credit Card,6,0.4790690599022481,False,1,False,Returning,3.0,North,2024-05-31 11:52:10.267500,System A,10
291.0,292.0,35.0,Male,Rural,Electronics,2022-10-19,581.3513601779375,Debit Card,5,0.1238158215357193,False,5,False,Returning,7.0,West,2024-05-31 11:52:10.267500,System A,10
292.0,293.0,63.0,Male,City,Clothing,2022-10-20,363.5499477074978,Credit Card,1,0.1740259777386602,True,3,False,Returning,5.0,West,2024-05-31 11:52:10.267500,System A,10
293.0,294.0,35.0,Female,City,Clothing,2022-10-21,789.6735950001914,Debit Card,9,0.4477778704369425,False,3,True,New,5.0,West,2024-05-31 11:52:10.267500,System A,10
294.0,295.0,19.0,Male,City,Electronics,2022-10-22,258.49136942967726,Debit Card,2,0.4833111104480537,False,1,False,New,6.0,West,2024-05-31 11:52:10.267500,System A,10
295.0,296.0,52.0,Female,City,Home Appliances,2022-10-23,568.4332885451826,Cash,9,0.221719551418022,False,5,False,Returning,4.0,West,2024-05-31 11:52:10.267500,System A,10
296.0,297.0,33.0,Female,Rural,Clothing,2022-10-24,364.9926769096245,Debit Card,2,0.1604985228204489,False,3,True,Returning,5.0,South,2024-05-31 11:52:10.267500,System A,10
297.0,298.0,58.0,Female,Rural,Electronics,2022-10-25,660.0647629707973,Credit Card,9,0.263047006625771,False,3,True,Returning,4.0,North,2024-05-31 11:52:10.267500,System A,10
298.0,299.0,53.0,Male,Suburb,Clothing,2022-10-26,247.99492376457184,Credit Card,6,0.3438846031828674,True,3,False,Returning,2.0,East,2024-05-31 11:52:10.267500,System A,10
299.0,300.0,50.0,Male,Rural,Home Appliances,2022-10-27,199.67701627747752,Credit Card,9,0.1367372576874899,False,5,True,Returning,3.0,West,2024-05-31 11:52:10.267500,System A,10
